nanosEpoch,time,msuk,source,cbidPx,cbidSz,caskPx,caskSz,bidPx,bidSz,askPx,askSz,tradePx,tradeSz,channelId,seqNum,msgIdx
1565157926902200000,2019-08-07 06:05:26.902200,79889147,EUREX,95.009,107,95.009,101,95.009,107,95.009,101,0,0,0,597283,0
1565157926902671000,2019-08-07 06:05:26.902671,79889147,EUREX,96.3,93,96.3,97,96.3,93,96.3,97,0,0,0,597283,0
1565157926903177000,2019-08-07 06:05:26.903177,79889147,EUREX,97.13,100,97.17999999999999,110,97.13,100,97.17999999999999,110,0,0,0,597283,0
1565157926903680000,2019-08-07 06:05:26.903680,79889147,EUREX,98.013,103,98.013,98,98.013,103,98.013,98,0,0,0,597283,0
1565157926904188000,2019-08-07 06:05:26.904188,79889147,EUREX,97.477,107,97.51700000000001,97,97.477,107,97.51700000000001,97,0,0,0,597283,0
1565157926904676000,2019-08-07 06:05:26.904676,79889147,EUREX,97.062,99,97.062,97,97.062,99,97.062,97,0,0,0,597283,0
1565157926905199000,2019-08-07 06:05:26.905199,79889147,EUREX,97.918,112,97.92800000000001,102,97.918,112,97.92800000000001,102,0,0,0,597283,0
1565157926905682000,2019-08-07 06:05:26.905682,79889147,EUREX,96.617,102,96.617,95,96.617,102,96.617,95,0,0,0,597283,0
1565157926906162000,2019-08-07 06:05:26.906162,79889147,EUREX,95.392,103,95.392,115,95.392,103,95.392,115,0,0,0,597283,0
1565157926906650000,2019-08-07 06:05:26.906650,79889147,EUREX,95.736,110,95.816,100,95.736,110,95.816,100,0,0,0,597283,0
1565157926907146000,2019-08-07 06:05:26.907146,79889147,EUREX,95.73,97,95.74000000000001,91,95.73,97,95.74000000000001,91,0,0,0,597283,0
1565157926907636000,2019-08-07 06:05:26.907636,79889147,EUREX,94.338,107,94.338,97,94.338,107,94.338,97,0,0,0,597283,0
1565157926908073000,2019-08-07 06:05:26.908073,79889147,EUREX,94.253,91,94.253,96,94.253,91,94.253,96,0,0,0,597283,0
1565157926908571000,2019-08-07 06:05:26.908571,79889147,EUREX,92.663,110,92.673,93,92.663,110,92.673,93,0,0,0,597283,0
1565157926909067000,2019-08-07 06:05:26.909067,79889147,EUREX,92.98,102,92.99000000000001,95,92.98,102,92.99000000000001,95,0,0,0,597283,0
1565157926909573000,2019-08-07 06:05:26.909573,79889147,EUREX,93.165,103,93.165,102,93.165,103,93.165,102,0,0,0,597283,0
1565157926910070000,2019-08-07 06:05:26.910070,79889147,EUREX,92.07,101,92.1,98,92.07,101,92.1,98,0,0,0,597283,0
1565157926910547000,2019-08-07 06:05:26.910547,79889147,EUREX,91.606,95,91.606,109,91.606,95,91.606,109,0,0,0,597283,0
1565157926911043000,2019-08-07 06:05:26.911043,79889147,EUREX,90.49,116,90.55,102,90.49,116,90.55,102,0,0,0,597283,0
1565157926911558000,2019-08-07 06:05:26.911558,79889147,EUREX,89.932,107,90.032,98,89.932,107,90.032,98,0,0,0,597283,0
1565157926912076000,2019-08-07 06:05:26.912076,79889147,EUREX,90.582,102,90.582,106,90.582,102,90.582,106,0,0,0,597283,0
1565157926912532000,2019-08-07 06:05:26.912532,79889147,EUREX,89.884,92,89.884,96,89.884,92,89.884,96,0,0,0,597283,0
1565157926913050000,2019-08-07 06:05:26.913050,79889147,EUREX,88.571,108,88.571,101,88.571,108,88.571,101,0,0,0,597283,0
1565157926913545000,2019-08-07 06:05:26.913545,79889147,EUREX,89.059,95,89.059,96,89.059,95,89.059,96,0,0,0,597283,0
1565157926914031000,2019-08-07 06:05:26.914031,79889147,EUREX,88.202,96,88.242,93,88.202,96,88.242,93,0,0,0,597283,0
1565157926914535000,2019-08-07 06:05:26.914535,79889147,EUREX,88.512,101,88.512,109,88.512,101,88.512,109,0,0,0,597283,0
1565157926915026000,2019-08-07 06:05:26.915026,79889147,EUREX,86.959,103,86.989,93,86.959,103,86.989,93,0,0,0,597283,0
1565157926915526000,2019-08-07 06:05:26.915526,79889147,EUREX,86.787,99,86.807,110,86.787,99,86.807,110,0,0,0,597283,0
1565157926916012000,2019-08-07 06:05:26.916012,79889147,EUREX,84.937,104,84.967,93,84.937,104,84.967,93,0,0,0,597283,0
1565157926916486000,2019-08-07 06:05:26.916486,79889147,EUREX,85.108,102,85.44800000000001,103,85.108,102,85.44800000000001,103,0,0,0,597283,0
1565157926916982000,2019-08-07 06:05:26.916982,79889147,EUREX,84.664,106,84.664,101,84.664,106,84.664,101,0,0,0,597283,0
1565157926917469000,2019-08-07 06:05:26.917469,79889147,EUREX,83.532,92,83.532,103,83.532,92,83.532,103,0,0,0,597283,0
1565157926917956000,2019-08-07 06:05:26.917956,79889147,EUREX,83.265,98,83.265,95,83.265,98,83.265,95,0,0,0,597283,0
1565157926918452000,2019-08-07 06:05:26.918452,79889147,EUREX,82.664,95,82.70400000000001,98,82.664,95,82.70400000000001,98,0,0,0,597283,0
1565157926918958000,2019-08-07 06:05:26.918958,79889147,EUREX,80.965,98,80.965,100,80.965,98,80.965,100,0,0,0,597283,0
1565157926919469000,2019-08-07 06:05:26.919469,79889147,EUREX,82.561,88,82.68100000000001,96,82.561,88,82.68100000000001,96,0,0,0,597283,0
1565157926919978000,2019-08-07 06:05:26.919978,79889147,EUREX,83.262,99,83.272,95,83.262,99,83.272,95,0,0,0,597283,0
1565157926920501000,2019-08-07 06:05:26.920501,79889147,EUREX,83.074,101,83.074,104,83.074,101,83.074,104,0,0,0,597283,0
1565157926920964000,2019-08-07 06:05:26.920964,79889147,EUREX,83.608,111,83.628,111,83.608,111,83.628,111,0,0,0,597283,0
1565157926921479000,2019-08-07 06:05:26.921479,79889147,EUREX,83.366,91,83.366,105,83.366,91,83.366,105,0,0,0,597283,0
1565157926921971000,2019-08-07 06:05:26.921971,79889147,EUREX,83.639,98,83.639,104,83.639,98,83.639,104,0,0,0,597283,0
1565157926922470000,2019-08-07 06:05:26.922470,79889147,EUREX,83.535,89,83.535,103,83.535,89,83.535,103,0,0,0,597283,0
1565157926922963000,2019-08-07 06:05:26.922963,79889147,EUREX,83.945,95,83.945,104,83.945,95,83.945,104,0,0,0,597283,0
1565157926923477000,2019-08-07 06:05:26.923477,79889147,EUREX,82.158,108,82.158,106,82.158,108,82.158,106,0,0,0,597283,0
1565157926923971000,2019-08-07 06:05:26.923971,79889147,EUREX,82.422,108,82.422,111,82.422,108,82.422,111,0,0,0,597283,0
1565157926924474000,2019-08-07 06:05:26.924474,79889147,EUREX,82.203,99,82.253,95,82.203,99,82.253,95,0,0,0,597283,0
1565157926924989000,2019-08-07 06:05:26.924989,79889147,EUREX,82.798,111,82.798,108,82.798,111,82.798,108,0,0,0,597283,0
1565157926925473000,2019-08-07 06:05:26.925473,79889147,EUREX,85.75,97,85.75,88,85.75,97,85.75,88,0,0,0,597283,0
1565157926925958000,2019-08-07 06:05:26.925958,79889147,EUREX,86.749,96,86.749,97,86.749,96,86.749,97,0,0,0,597283,0
1565157926926463000,2019-08-07 06:05:26.926463,79889147,EUREX,85.623,99,85.66300000000001,101,85.623,99,85.66300000000001,101,0,0,0,597283,0
1565157926926965000,2019-08-07 06:05:26.926965,79889147,EUREX,85.976,112,85.976,117,85.976,112,85.976,117,0,0,0,597283,0
1565157926927476000,2019-08-07 06:05:26.927476,79889147,EUREX,86.125,102,86.145,108,86.125,102,86.145,108,0,0,0,597283,0
1565157926927993000,2019-08-07 06:05:26.927993,79889147,EUREX,85.172,108,85.172,97,85.172,108,85.172,97,0,0,0,597283,0
1565157926928498000,2019-08-07 06:05:26.928498,79889147,EUREX,85.691,99,85.691,96,85.691,99,85.691,96,0,0,0,597283,0
1565157926928977000,2019-08-07 06:05:26.928977,79889147,EUREX,84.499,114,84.619,92,84.499,114,84.619,92,0,0,0,597283,0
1565157926929456000,2019-08-07 06:05:26.929456,79889147,EUREX,84.59,103,84.59,95,84.59,103,84.59,95,0,0,0,597283,0
1565157926929976000,2019-08-07 06:05:26.929976,79889147,EUREX,84.671,101,84.671,109,84.671,101,84.671,109,0,0,0,597283,0
1565157926930482000,2019-08-07 06:05:26.930482,79889147,EUREX,85.146,93,85.146,103,85.146,93,85.146,103,0,0,0,597283,0
1565157926930982000,2019-08-07 06:05:26.930982,79889147,EUREX,83.952,104,83.952,104,83.952,104,83.952,104,0,0,0,597283,0
1565157926931458000,2019-08-07 06:05:26.931458,79889147,EUREX,82.576,110,82.576,97,82.576,110,82.576,97,0,0,0,597283,0
1565157926931958000,2019-08-07 06:05:26.931958,79889147,EUREX,82.64,97,82.64,96,82.64,97,82.64,96,0,0,0,597283,0
1565157926932456000,2019-08-07 06:05:26.932456,79889147,EUREX,83.596,102,83.596,101,83.596,102,83.596,101,0,0,0,597283,0
1565157926932986000,2019-08-07 06:05:26.932986,79889147,EUREX,83.306,110,83.306,111,83.306,110,83.306,111,0,0,0,597283,0
1565157926933486000,2019-08-07 06:05:26.933486,79889147,EUREX,83.621,102,83.621,92,83.621,102,83.621,92,0,0,0,597283,0
1565157926933962000,2019-08-07 06:05:26.933962,79889147,EUREX,82.889,96,83.01899999999999,103,82.889,96,83.01899999999999,103,0,0,0,597283,0
1565157926934462000,2019-08-07 06:05:26.934462,79889147,EUREX,83.532,99,83.572,99,83.532,99,83.572,99,0,0,0,597283,0
1565157926934953000,2019-08-07 06:05:26.934953,79889147,EUREX,83.712,110,83.712,107,83.712,110,83.712,107,0,0,0,597283,0
1565157926935449000,2019-08-07 06:05:26.935449,79889147,EUREX,84.749,95,84.759,104,84.749,95,84.759,104,0,0,0,597283,0
1565157926935951000,2019-08-07 06:05:26.935951,79889147,EUREX,83.589,94,83.589,84,83.589,94,83.589,84,0,0,0,597283,0
1565157926936439000,2019-08-07 06:05:26.936439,79889147,EUREX,84.02,99,84.02,111,84.02,99,84.02,111,0,0,0,597283,0
1565157926936907000,2019-08-07 06:05:26.936907,79889147,EUREX,83.495,105,83.495,93,83.495,105,83.495,93,0,0,0,597283,0
1565157926937413000,2019-08-07 06:05:26.937413,79889147,EUREX,83.568,98,83.568,99,83.568,98,83.568,99,0,0,0,597283,0
1565157926937897000,2019-08-07 06:05:26.937897,79889147,EUREX,83.121,101,83.131,105,83.121,101,83.131,105,0,0,0,597283,0
1565157926938425000,2019-08-07 06:05:26.938425,79889147,EUREX,82.42,94,82.44,95,82.42,94,82.44,95,0,0,0,597283,0
1565157926938914000,2019-08-07 06:05:26.938914,79889147,EUREX,82.135,87,82.44500000000001,101,82.135,87,82.44500000000001,101,0,0,0,597283,0
1565157926939419000,2019-08-07 06:05:26.939419,79889147,EUREX,82.814,99,82.814,93,82.814,99,82.814,93,0,0,0,597283,0
1565157926939920000,2019-08-07 06:05:26.939920,79889147,EUREX,82.242,95,82.25200000000001,99,82.242,95,82.25200000000001,99,0,0,0,597283,0
1565157926940403000,2019-08-07 06:05:26.940403,79889147,EUREX,83.685,105,83.685,105,83.685,105,83.685,105,0,0,0,597283,0
1565157926940942000,2019-08-07 06:05:26.940942,79889147,EUREX,83.961,92,83.961,103,83.961,92,83.961,103,0,0,0,597283,0
1565157926941455000,2019-08-07 06:05:26.941455,79889147,EUREX,83.26,99,83.26,99,83.26,99,83.26,99,0,0,0,597283,0
1565157926941928000,2019-08-07 06:05:26.941928,79889147,EUREX,83.293,99,83.293,113,83.293,99,83.293,113,0,0,0,597283,0
1565157926942413000,2019-08-07 06:05:26.942413,79889147,EUREX,83.463,90,83.663,100,83.463,90,83.663,100,0,0,0,597283,0
1565157926942907000,2019-08-07 06:05:26.942907,79889147,EUREX,81.65,102,81.66000000000001,99,81.65,102,81.66000000000001,99,0,0,0,597283,0
1565157926943424000,2019-08-07 06:05:26.943424,79889147,EUREX,82.879,107,82.879,101,82.879,107,82.879,101,0,0,0,597283,0
1565157926943901000,2019-08-07 06:05:26.943901,79889147,EUREX,83.3,99,83.31,94,83.3,99,83.31,94,0,0,0,597283,0
1565157926944400000,2019-08-07 06:05:26.944400,79889147,EUREX,84.196,105,84.206,103,84.196,105,84.206,103,0,0,0,597283,0
1565157926944920000,2019-08-07 06:05:26.944920,79889147,EUREX,83.325,104,83.325,105,83.325,104,83.325,105,0,0,0,597283,0
1565157926945432000,2019-08-07 06:05:26.945432,79889147,EUREX,81.903,101,81.903,89,81.903,101,81.903,89,0,0,0,597283,0
1565157926945956000,2019-08-07 06:05:26.945956,79889147,EUREX,83.716,96,83.716,95,83.716,96,83.716,95,0,0,0,597283,0
1565157926946440000,2019-08-07 06:05:26.946440,79889147,EUREX,82.486,92,82.536,90,82.486,92,82.536,90,0,0,0,597283,0
1565157926946947000,2019-08-07 06:05:26.946947,79889147,EUREX,83.618,97,83.68799999999999,100,83.618,97,83.68799999999999,100,0,0,0,597283,0
1565157926947420000,2019-08-07 06:05:26.947420,79889147,EUREX,83.667,110,83.667,95,83.667,110,83.667,95,0,0,0,597283,0
1565157926947914000,2019-08-07 06:05:26.947914,79889147,EUREX,82.804,100,82.804,115,82.804,100,82.804,115,0,0,0,597283,0
1565157926948410000,2019-08-07 06:05:26.948410,79889147,EUREX,83.812,104,83.842,95,83.812,104,83.842,95,0,0,0,597283,0
1565157926948944000,2019-08-07 06:05:26.948944,79889147,EUREX,83.269,88,83.27900000000001,101,83.269,88,83.27900000000001,101,0,0,0,597283,0
1565157926949447000,2019-08-07 06:05:26.949447,79889147,EUREX,83.813,96,83.833,110,83.813,96,83.833,110,0,0,0,597283,0
1565157926949977000,2019-08-07 06:05:26.949977,79889147,EUREX,84.483,93,84.483,97,84.483,93,84.483,97,0,0,0,597283,0
1565157926950471000,2019-08-07 06:05:26.950471,79889147,EUREX,83.706,92,83.726,98,83.706,92,83.726,98,0,0,0,597283,0
1565157926950969000,2019-08-07 06:05:26.950969,79889147,EUREX,84.201,112,84.261,105,84.201,112,84.261,105,0,0,0,597283,0
1565157926951482000,2019-08-07 06:05:26.951482,79889147,EUREX,83.018,91,83.018,110,83.018,91,83.018,110,0,0,0,597283,0
1565157926951982000,2019-08-07 06:05:26.951982,79889147,EUREX,83.512,92,83.512,102,83.512,92,83.512,102,0,0,0,597283,0
1565157926952471000,2019-08-07 06:05:26.952471,79889147,EUREX,82.962,101,82.97200000000001,91,82.962,101,82.97200000000001,91,0,0,0,597283,0
1565157926952987000,2019-08-07 06:05:26.952987,79889147,EUREX,83.523,113,83.523,96,83.523,113,83.523,96,0,0,0,597283,0
1565157926953509000,2019-08-07 06:05:26.953509,79889147,EUREX,84.31,105,84.48,99,84.31,105,84.48,99,0,0,0,597283,0
1565157926954004000,2019-08-07 06:05:26.954004,79889147,EUREX,84.076,94,84.086,102,84.076,94,84.086,102,0,0,0,597283,0
1565157926954507000,2019-08-07 06:05:26.954507,79889147,EUREX,85.961,109,85.961,111,85.961,109,85.961,111,0,0,0,597283,0
1565157926955036000,2019-08-07 06:05:26.955036,79889147,EUREX,84.757,102,84.76700000000001,96,84.757,102,84.76700000000001,96,0,0,0,597283,0
1565157926955529000,2019-08-07 06:05:26.955529,79889147,EUREX,83.312,99,83.312,102,83.312,99,83.312,102,0,0,0,597283,0
1565157926956039000,2019-08-07 06:05:26.956039,79889147,EUREX,82.312,110,82.332,106,82.312,110,82.332,106,0,0,0,597283,0
1565157926956526000,2019-08-07 06:05:26.956526,79889147,EUREX,81.847,103,81.877,103,81.847,103,81.877,103,0,0,0,597283,0
1565157926957070000,2019-08-07 06:05:26.957070,79889147,EUREX,81.496,110,81.496,97,81.496,110,81.496,97,0,0,0,597283,0
1565157926957542000,2019-08-07 06:05:26.957542,79889147,EUREX,83.571,111,83.581,94,83.571,111,83.581,94,0,0,0,597283,0
1565157926958053000,2019-08-07 06:05:26.958053,79889147,EUREX,84.266,96,84.266,110,84.266,96,84.266,110,0,0,0,597283,0
1565157926958584000,2019-08-07 06:05:26.958584,79889147,EUREX,83.951,104,83.951,109,83.951,104,83.951,109,0,0,0,597283,0
1565157926959062000,2019-08-07 06:05:26.959062,79889147,EUREX,83.99,86,83.99,90,83.99,86,83.99,90,0,0,0,597283,0
1565157926959537000,2019-08-07 06:05:26.959537,79889147,EUREX,83.871,93,83.871,95,83.871,93,83.871,95,0,0,0,597283,0
1565157926960041000,2019-08-07 06:05:26.960041,79889147,EUREX,84.169,83,84.169,103,84.169,83,84.169,103,0,0,0,597283,0
1565157926960537000,2019-08-07 06:05:26.960537,79889147,EUREX,83.278,90,83.278,123,83.278,90,83.278,123,0,0,0,597283,0
1565157926961039000,2019-08-07 06:05:26.961039,79889147,EUREX,83.27,101,83.28,114,83.27,101,83.28,114,0,0,0,597283,0
1565157926961535000,2019-08-07 06:05:26.961535,79889147,EUREX,83.69,99,83.69,98,83.69,99,83.69,98,0,0,0,597283,0
1565157926962035000,2019-08-07 06:05:26.962035,79889147,EUREX,84.854,98,84.854,98,84.854,98,84.854,98,0,0,0,597283,0
1565157926962520000,2019-08-07 06:05:26.962520,79889147,EUREX,85.505,99,85.515,105,85.505,99,85.515,105,0,0,0,597283,0
1565157926963017000,2019-08-07 06:05:26.963017,79889147,EUREX,84.98,110,84.98,93,84.98,110,84.98,93,0,0,0,597283,0
1565157926963531000,2019-08-07 06:05:26.963531,79889147,EUREX,84.473,103,84.473,100,84.473,103,84.473,100,0,0,0,597283,0
1565157926964052000,2019-08-07 06:05:26.964052,79889147,EUREX,83.36,88,83.36,89,83.36,88,83.36,89,0,0,0,597283,0
1565157926964528000,2019-08-07 06:05:26.964528,79889147,EUREX,85.027,107,85.027,89,85.027,107,85.027,89,0,0,0,597283,0
1565157926965031000,2019-08-07 06:05:26.965031,79889147,EUREX,86.3,89,86.3,104,86.3,89,86.3,104,0,0,0,597283,0
1565157926965565000,2019-08-07 06:05:26.965565,79889147,EUREX,85.143,102,85.153,98,85.143,102,85.153,98,0,0,0,597283,0
1565157926966063000,2019-08-07 06:05:26.966063,79889147,EUREX,85.603,94,85.65299999999999,96,85.603,94,85.65299999999999,96,0,0,0,597283,0
1565157926966556000,2019-08-07 06:05:26.966556,79889147,EUREX,85.813,86,85.813,104,85.813,86,85.813,104,0,0,0,597283,0
1565157926967055000,2019-08-07 06:05:26.967055,79889147,EUREX,85.404,112,85.47399999999999,102,85.404,112,85.47399999999999,102,0,0,0,597283,0
1565157926967547000,2019-08-07 06:05:26.967547,79889147,EUREX,84.825,99,84.855,97,84.825,99,84.855,97,0,0,0,597283,0
1565157926968076000,2019-08-07 06:05:26.968076,79889147,EUREX,84.574,93,84.574,104,84.574,93,84.574,104,0,0,0,597283,0
1565157926968569000,2019-08-07 06:05:26.968569,79889147,EUREX,83.51,96,83.81,97,83.51,96,83.81,97,0,0,0,597283,0
1565157926969065000,2019-08-07 06:05:26.969065,79889147,EUREX,83.824,105,83.824,100,83.824,105,83.824,100,0,0,0,597283,0
1565157926969606000,2019-08-07 06:05:26.969606,79889147,EUREX,84.572,92,84.592,103,84.572,92,84.592,103,0,0,0,597283,0
1565157926970105000,2019-08-07 06:05:26.970105,79889147,EUREX,83.968,94,84.00800000000001,105,83.968,94,84.00800000000001,105,0,0,0,597283,0
1565157926970580000,2019-08-07 06:05:26.970580,79889147,EUREX,82.788,106,82.788,109,82.788,106,82.788,109,0,0,0,597283,0
1565157926971084000,2019-08-07 06:05:26.971084,79889147,EUREX,82.128,95,82.218,91,82.128,95,82.218,91,0,0,0,597283,0
1565157926971579000,2019-08-07 06:05:26.971579,79889147,EUREX,83.738,91,83.738,99,83.738,91,83.738,99,0,0,0,597283,0
1565157926972055000,2019-08-07 06:05:26.972055,79889147,EUREX,84.006,100,84.006,96,84.006,100,84.006,96,0,0,0,597283,0
1565157926972586000,2019-08-07 06:05:26.972586,79889147,EUREX,84.782,104,84.782,111,84.782,104,84.782,111,0,0,0,597283,0
1565157926973074000,2019-08-07 06:05:26.973074,79889147,EUREX,84.397,98,84.397,89,84.397,98,84.397,89,0,0,0,597283,0
1565157926973586000,2019-08-07 06:05:26.973586,79889147,EUREX,84.335,107,84.35499999999999,97,84.335,107,84.35499999999999,97,0,0,0,597283,0
1565157926974090000,2019-08-07 06:05:26.974090,79889147,EUREX,83.559,105,83.559,96,83.559,105,83.559,96,0,0,0,597283,0
1565157926974592000,2019-08-07 06:05:26.974592,79889147,EUREX,83.636,112,83.636,82,83.636,112,83.636,82,0,0,0,597283,0
1565157926975064000,2019-08-07 06:05:26.975064,79889147,EUREX,84.314,94,84.314,104,84.314,94,84.314,104,0,0,0,597283,0
1565157926975568000,2019-08-07 06:05:26.975568,79889147,EUREX,84.757,101,84.757,112,84.757,101,84.757,112,0,0,0,597283,0
1565157926976080000,2019-08-07 06:05:26.976080,79889147,EUREX,83.214,109,83.214,100,83.214,109,83.214,100,0,0,0,597283,0
1565157926976573000,2019-08-07 06:05:26.976573,79889147,EUREX,82.572,86,82.622,89,82.572,86,82.622,89,0,0,0,597283,0
1565157926977093000,2019-08-07 06:05:26.977093,79889147,EUREX,83.41,89,83.42,107,83.41,89,83.42,107,0,0,0,597283,0
1565157926977607000,2019-08-07 06:05:26.977607,79889147,EUREX,83.356,95,83.356,108,83.356,95,83.356,108,0,0,0,597283,0
1565157926978125000,2019-08-07 06:05:26.978125,79889147,EUREX,83.183,82,83.183,104,83.183,82,83.183,104,0,0,0,597283,0
1565157926978631000,2019-08-07 06:05:26.978631,79889147,EUREX,83.735,108,83.735,113,83.735,108,83.735,113,0,0,0,597283,0
1565157926979134000,2019-08-07 06:05:26.979134,79889147,EUREX,84.126,90,84.13600000000001,99,84.126,90,84.13600000000001,99,0,0,0,597283,0
1565157926979618000,2019-08-07 06:05:26.979618,79889147,EUREX,84.949,102,84.969,118,84.949,102,84.969,118,0,0,0,597283,0
1565157926980126000,2019-08-07 06:05:26.980126,79889147,EUREX,85.69,109,85.69,96,85.69,109,85.69,96,0,0,0,597283,0
1565157926980661000,2019-08-07 06:05:26.980661,79889147,EUREX,84.879,105,84.88900000000001,95,84.879,105,84.88900000000001,95,0,0,0,597283,0
1565157926981173000,2019-08-07 06:05:26.981173,79889147,EUREX,86.356,104,86.366,100,86.356,104,86.366,100,0,0,0,597283,0
1565157926981662000,2019-08-07 06:05:26.981662,79889147,EUREX,84.698,102,84.74799999999999,96,84.698,102,84.74799999999999,96,0,0,0,597283,0
1565157926982207000,2019-08-07 06:05:26.982207,79889147,EUREX,85.974,106,86.01400000000001,101,85.974,106,86.01400000000001,101,0,0,0,597283,0
1565157926982683000,2019-08-07 06:05:26.982683,79889147,EUREX,85.641,103,85.641,93,85.641,103,85.641,93,0,0,0,597283,0
1565157926983150000,2019-08-07 06:05:26.983150,79889147,EUREX,85.346,101,85.436,94,85.346,101,85.436,94,0,0,0,597283,0
1565157926983633000,2019-08-07 06:05:26.983633,79889147,EUREX,86.308,94,86.308,91,86.308,94,86.308,91,0,0,0,597283,0
1565157926984151000,2019-08-07 06:05:26.984151,79889147,EUREX,86.017,104,86.017,95,86.017,104,86.017,95,0,0,0,597283,0
1565157926984634000,2019-08-07 06:05:26.984634,79889147,EUREX,86.055,108,86.055,89,86.055,108,86.055,89,0,0,0,597283,0
1565157926985140000,2019-08-07 06:05:26.985140,79889147,EUREX,86.682,101,86.69200000000001,102,86.682,101,86.69200000000001,102,0,0,0,597283,0
1565157926985632000,2019-08-07 06:05:26.985632,79889147,EUREX,86.567,82,86.567,100,86.567,82,86.567,100,0,0,0,597283,0
1565157926986133000,2019-08-07 06:05:26.986133,79889147,EUREX,86.602,96,86.732,88,86.602,96,86.732,88,0,0,0,597283,0
1565157926986651000,2019-08-07 06:05:26.986651,79889147,EUREX,87.47,106,87.47,106,87.47,106,87.47,106,0,0,0,597283,0
1565157926987167000,2019-08-07 06:05:26.987167,79889147,EUREX,87.987,86,87.987,106,87.987,86,87.987,106,0,0,0,597283,0
1565157926987679000,2019-08-07 06:05:26.987679,79889147,EUREX,85.753,106,85.753,100,85.753,106,85.753,100,0,0,0,597283,0
1565157926988181000,2019-08-07 06:05:26.988181,79889147,EUREX,85.56,107,85.64,87,85.56,107,85.64,87,0,0,0,597283,0
1565157926988680000,2019-08-07 06:05:26.988680,79889147,EUREX,85.246,95,85.246,81,85.246,95,85.246,81,0,0,0,597283,0
1565157926989197000,2019-08-07 06:05:26.989197,79889147,EUREX,84.162,106,84.17200000000001,79,84.162,106,84.17200000000001,79,0,0,0,597283,0
1565157926989687000,2019-08-07 06:05:26.989687,79889147,EUREX,84.832,104,84.832,95,84.832,104,84.832,95,0,0,0,597283,0
1565157926990192000,2019-08-07 06:05:26.990192,79889147,EUREX,82.8,93,82.8,99,82.8,93,82.8,99,0,0,0,597283,0
1565157926990661000,2019-08-07 06:05:26.990661,79889147,EUREX,81.643,101,81.643,95,81.643,101,81.643,95,0,0,0,597283,0
1565157926991162000,2019-08-07 06:05:26.991162,79889147,EUREX,80.446,100,80.496,103,80.446,100,80.496,103,0,0,0,597283,0
1565157926991653000,2019-08-07 06:05:26.991653,79889147,EUREX,79.636,84,79.646,99,79.636,84,79.646,99,0,0,0,597283,0
1565157926992128000,2019-08-07 06:05:26.992128,79889147,EUREX,79.178,106,79.178,103,79.178,106,79.178,103,0,0,0,597283,0
1565157926992615000,2019-08-07 06:05:26.992615,79889147,EUREX,79.302,106,79.302,106,79.302,106,79.302,106,0,0,0,597283,0
1565157926993108000,2019-08-07 06:05:26.993108,79889147,EUREX,78.247,99,78.247,94,78.247,99,78.247,94,0,0,0,597283,0
1565157926993608000,2019-08-07 06:05:26.993608,79889147,EUREX,79.507,109,79.507,83,79.507,109,79.507,83,0,0,0,597283,0
1565157926994123000,2019-08-07 06:05:26.994123,79889147,EUREX,79.134,106,79.134,111,79.134,106,79.134,111,0,0,0,597283,0
1565157926994622000,2019-08-07 06:05:26.994622,79889147,EUREX,79.994,104,80.004,95,79.994,104,80.004,95,0,0,0,597283,0
1565157926995131000,2019-08-07 06:05:26.995131,79889147,EUREX,80.012,99,80.012,93,80.012,99,80.012,93,0,0,0,597283,0
1565157926995633000,2019-08-07 06:05:26.995633,79889147,EUREX,78.848,116,78.948,118,78.848,116,78.948,118,0,0,0,597283,0
1565157926996159000,2019-08-07 06:05:26.996159,79889147,EUREX,79.599,102,79.599,104,79.599,102,79.599,104,0,0,0,597283,0
1565157926996633000,2019-08-07 06:05:26.996633,79889147,EUREX,79.93,104,79.93,86,79.93,104,79.93,86,0,0,0,597283,0
1565157926997125000,2019-08-07 06:05:26.997125,79889147,EUREX,80.88,99,80.88,97,80.88,99,80.88,97,0,0,0,597283,0
1565157926997638000,2019-08-07 06:05:26.997638,79889147,EUREX,80.208,104,80.208,104,80.208,104,80.208,104,0,0,0,597283,0
1565157926998144000,2019-08-07 06:05:26.998144,79889147,EUREX,80.258,98,80.258,96,80.258,98,80.258,96,0,0,0,597283,0
1565157926998652000,2019-08-07 06:05:26.998652,79889147,EUREX,79.757,99,79.76700000000001,111,79.757,99,79.76700000000001,111,0,0,0,597283,0
1565157926999143000,2019-08-07 06:05:26.999143,79889147,EUREX,79.651,95,79.681,102,79.651,95,79.681,102,0,0,0,597283,0
1565157926999631000,2019-08-07 06:05:26.999631,79889147,EUREX,78.687,100,78.687,97,78.687,100,78.687,97,0,0,0,597283,0
1565157927000118000,2019-08-07 06:05:27.000118,79889147,EUREX,79.591,98,79.591,91,79.591,98,79.591,91,0,0,0,597283,0
1565157927000586000,2019-08-07 06:05:27.000586,79889147,EUREX,78.921,97,78.921,94,78.921,97,78.921,94,0,0,0,597283,0
1565157927001125000,2019-08-07 06:05:27.001125,79889147,EUREX,79.75,87,79.95,89,79.75,87,79.95,89,0,0,0,597283,0
1565157927001576000,2019-08-07 06:05:27.001576,79889147,EUREX,79.142,102,79.142,98,79.142,102,79.142,98,0,0,0,597283,0
1565157927002060000,2019-08-07 06:05:27.002060,79889147,EUREX,79.229,125,79.29899999999999,106,79.229,125,79.29899999999999,106,0,0,0,597283,0
